data,pme,etp,qin,qobs,tmed,qsim,qobs_imp,res
2017-11-23,0.0,2.9,3.5,26.69,17.78,15.91,26.69,10.78
2017-11-24,0.0,4.11,2.46,21.0,21.42,14.61,21.0,6.39
2017-11-25,0.25,4.26,1.78,12.44,23.24,10.35,12.44,2.09
2017-11-26,0.0,3.58,1.5,8.01,22.78,7.39,8.01,0.62
2017-11-27,28.72,4.13,1.77,7.89,22.25,9.63,7.89,-1.74
2017-11-28,0.0,4.44,2.29,11.96,21.0,16.42,11.96,-4.46
2017-11-29,0.0,3.98,1.71,10.69,20.16,17.8,10.69,-7.11
2017-11-30,3.7,3.5,1.45,7.47,19.15,12.17,7.47,-4.7
2017-12-01,8.1,3.55,1.36,6.73,20.33,9.01,6.73,-2.28
2017-12-02,0.0,4.33,1.32,6.17,20.56,9.82,6.17,-3.65
2017-12-03,0.0,4.32,1.27,5.63,21.7,9.37,5.63,-3.74
2017-12-04,0.38,4.42,1.21,5.23,22.91,7.39,5.23,-2.16
2017-12-05,0.0,4.81,1.18,4.68,22.89,6.13,4.68,-1.45
2017-12-06,5.35,5.17,1.44,4.45,22.78,6.24,4.45,-1.79
2017-12-07,7.92,4.17,1.62,4.66,22.2,7.86,4.66,-3.2
2017-12-08,1.88,4.77,2.25,4.5,21.71,9.82,4.5,-5.32
2017-12-09,0.0,4.13,2.32,4.35,22.14,9.66,4.35,-5.31
2017-12-10,0.0,4.09,2.3,4.6,22.34,7.99,4.6,-3.39
2017-12-11,0.0,4.14,2.26,4.63,22.68,6.88,4.63,-2.25
2017-12-12,0.0,3.5,2.14,4.3,18.6,6.54,4.3,-2.24
2017-12-13,0.0,4.1,2.11,4.2,20.02,6.37,4.2,-2.17
2017-12-14,0.0,4.65,2.1,3.92,23.15,6.24,3.92,-2.32
2017-12-15,0.3,4.83,2.11,3.75,23.98,6.13,3.75,-2.38
2017-12-16,1.0,4.5,2.19,3.61,24.43,6.06,3.61,-2.45
2017-12-17,3.35,5.85,2.21,3.52,26.47,6.2,3.52,-2.68
2017-12-18,3.05,5.51,2.72,4.19,23.58,6.74,4.19,-2.55
2017-12-19,0.0,4.54,2.4,5.26,22.12,7.2,5.26,-1.94
2017-12-20,0.35,4.23,2.46,5.37,23.33,6.96,5.37,-1.59
2017-12-21,1.72,3.87,2.41,5.31,20.16,6.39,5.31,-1.08
2017-12-22,3.72,4.15,2.4,6.26,20.79,6.3,6.26,-0.04
2017-12-23,0.12,4.38,2.24,7.12,22.93,6.59,7.12,0.53
2017-12-24,1.48,4.41,2.1,6.58,24.06,6.48,6.58,0.1
2017-12-25,3.12,4.33,2.12,6.13,23.07,6.06,6.13,0.07
2017-12-26,5.5,5.46,2.04,6.32,22.55,6.27,6.32,0.05
2017-12-27,0.0,5.42,1.99,7.04,23.68,6.94,7.04,0.1
2017-12-28,0.0,4.63,1.94,6.33,23.1,6.69,6.33,-0.36
2017-12-29,9.88,3.85,1.89,5.61,21.82,6.44,5.61,-0.83
2017-12-30,11.22,3.4,2.68,7.61,20.96,8.38,7.61,-0.77
2017-12-31,2.98,4.51,4.12,28.88,21.0,10.98,28.88,17.9
2018-01-01,1.23,5.06,5.57,72.65,22.79,11.17,72.65,61.48
2018-01-02,0.35,4.73,3.08,38.61,23.38,9.58,38.61,29.03
2018-01-03,0.25,4.57,2.26,21.8,21.56,7.89,21.8,13.91
2018-01-04,0.57,4.84,2.91,20.98,22.18,6.59,20.98,14.39
2018-01-05,0.0,4.59,2.16,18.62,22.15,5.92,18.62,12.7
2018-01-06,7.72,4.8,1.73,12.55,22.23,6.08,12.55,6.47
2018-01-07,37.98,4.66,3.87,12.2,18.26,10.6,12.2,1.6
2018-01-08,12.95,4.57,10.71,32.79,19.01,20.74,32.79,12.05
2018-01-09,0.4,4.65,7.76,45.22,20.42,26.48,45.22,18.74
2018-01-10,0.0,4.79,4.85,36.53,22.3,21.67,36.53,14.86
2018-01-11,20.45,4.14,3.52,25.63,22.76,15.94,25.63,9.69
2018-01-12,0.48,3.35,6.86,31.62,21.01,16.59,31.62,15.03
2018-01-13,2.12,4.22,4.65,33.02,21.25,16.89,33.02,16.13
2018-01-14,2.42,4.53,3.28,23.19,22.59,13.27,23.19,9.92
2018-01-15,9.85,4.29,3.06,16.39,23.33,10.87,16.39,5.52
2018-01-16,2.8,4.47,2.33,15.7,23.66,11.5,15.7,4.2
2018-01-17,2.78,4.36,2.07,14.78,24.22,11.27,14.78,3.51
2018-01-18,2.7,4.38,2.0,14.05,25.5,9.35,14.05,4.7
2018-01-19,4.32,4.31,1.83,10.81,23.62,8.1,10.81,2.71
2018-01-20,8.22,4.15,2.22,12.19,22.35,8.7,12.19,3.49
2018-01-21,0.98,4.29,2.24,18.71,23.16,9.96,18.71,8.75
2018-01-22,8.43,4.06,2.38,23.38,24.37,10.28,23.38,13.1
2018-01-23,13.95,4.23,2.91,15.02,24.12,11.74,15.02,3.28
2018-01-24,12.2,4.69,5.1,16.24,23.5,15.92,16.24,0.32
2018-01-25,0.35,5.5,7.09,19.44,23.52,18.86,19.44,0.58
2018-01-26,0.5,4.28,5.73,23.29,21.8,16.96,23.29,6.33
2018-01-27,0.0,3.86,3.52,18.08,21.14,12.77,18.08,5.31
2018-01-28,0.0,5.04,2.31,17.51,23.39,9.63,17.51,7.88
2018-01-29,8.4,4.73,1.89,13.15,23.14,8.52,13.15,4.63
2018-01-30,19.3,4.34,2.69,11.76,18.8,11.44,11.76,0.32
2018-01-31,0.1,5.15,4.12,17.51,20.26,16.46,17.51,1.05
2018-02-01,0.0,5.37,2.8,18.8,21.34,16.3,18.8,2.5
2018-02-02,0.25,4.48,2.22,14.16,21.43,11.36,14.16,2.8
2018-02-03,0.0,5.29,1.93,10.73,21.14,7.79,10.73,2.94
2018-02-04,0.0,4.18,1.72,8.77,20.06,6.65,8.77,2.12
2018-02-05,0.0,4.28,1.59,7.54,20.57,6.18,7.54,1.36
2018-02-06,0.3,4.33,1.52,6.82,20.22,5.9,6.82,0.92
2018-02-07,0.0,5.15,1.49,6.46,22.25,5.71,6.46,0.75
2018-02-08,0.1,5.29,1.44,6.18,22.93,5.57,6.18,0.61
2018-02-09,0.0,5.71,1.39,5.83,24.99,5.45,5.83,0.38
2018-02-10,19.7,4.63,1.51,5.8,23.85,7.24,5.8,-1.44
2018-02-11,0.42,4.97,2.02,5.92,24.35,11.41,5.92,-5.49
2018-02-12,0.1,5.61,1.9,6.94,24.96,12.29,6.94,-5.35
2018-02-13,0.0,4.92,1.72,8.32,20.73,8.95,8.32,-0.63
2018-02-14,0.1,4.67,1.5,6.45,19.47,6.38,6.45,0.07
2018-02-15,0.75,3.2,1.43,8.37,20.05,5.71,8.37,2.66
2018-02-16,0.0,3.55,1.4,13.0,20.06,5.45,13.0,7.55
2018-02-17,36.05,4.31,2.95,12.5,20.46,9.18,12.5,3.32
2018-02-18,49.78,3.86,11.5,16.27,20.09,25.09,16.27,-8.82
2018-02-19,1.0,4.65,12.02,47.22,21.84,43.32,47.22,3.9
2018-02-20,2.78,5.0,4.91,55.86,23.24,42.27,55.86,13.59
2018-02-21,2.33,4.77,3.38,40.65,24.12,25.83,40.65,14.82
2018-02-22,0.0,4.4,2.66,28.5,23.42,14.17,28.5,14.33
2018-02-23,0.0,4.71,2.3,22.84,22.13,10.15,22.84,12.69
2018-02-24,0.0,4.3,2.01,19.39,21.33,8.49,19.39,10.9
2018-02-25,0.0,3.74,1.82,17.53,21.5,7.73,17.53,9.8
2018-02-26,18.6,4.16,1.71,17.54,20.92,9.49,17.54,8.05
2018-02-27,0.52,4.14,1.98,27.08,21.78,14.11,27.08,12.97
2018-02-28,2.35,4.1,2.32,27.53,23.37,15.11,27.53,12.42
2018-03-01,0.38,4.06,1.87,20.13,23.96,11.37,20.13,8.76
2018-03-02,21.15,4.06,1.8,17.64,23.91,11.02,17.64,6.62
2018-03-03,0.42,3.67,2.72,20.85,22.67,15.87,20.85,4.98
2018-03-04,0.2,4.24,2.37,24.54,23.4,16.82,24.54,7.72
2018-03-05,0.8,3.66,1.93,16.06,23.5,12.09,16.06,3.97
2018-03-06,4.78,3.8,1.7,8.03,23.83,8.84,8.03,-0.81
2018-03-07,2.08,3.82,1.63,6.93,23.23,8.86,6.93,-1.93
2018-03-08,0.12,3.34,1.57,6.74,21.54,8.83,6.74,-2.09
2018-03-09,0.1,4.16,1.51,6.14,21.92,7.86,6.14,-1.72
2018-03-10,0.2,3.73,1.49,5.72,22.09,6.97,5.72,-1.25
2018-03-11,0.1,3.99,1.66,5.46,23.26,6.64,5.46,-1.18
2018-03-12,0.0,3.81,1.53,5.34,24.5,6.54,5.34,-1.2
2018-03-13,12.38,3.44,1.46,5.26,23.86,7.73,5.26,-2.47
2018-03-14,14.72,4.09,1.52,5.32,25.74,12.18,5.32,-6.86
2018-03-15,4.9,4.17,1.62,9.39,24.26,16.74,9.39,-7.35
2018-03-16,3.38,3.97,2.01,10.21,24.77,16.24,10.21,-6.03
2018-03-17,0.12,4.24,1.85,9.14,23.65,12.22,9.14,-3.08
2018-03-18,0.0,3.51,1.62,8.67,23.82,8.98,8.67,-0.31
2018-03-19,0.0,3.64,1.47,6.73,24.48,7.32,6.73,-0.59
2018-03-20,26.9,3.92,1.48,7.14,23.57,9.87,7.14,-2.73
2018-03-21,19.12,3.8,2.06,18.86,22.03,19.38,18.86,-0.52
2018-03-22,0.72,3.44,3.24,26.62,21.82,26.33,26.62,0.29
2018-03-23,0.0,3.76,2.38,16.06,23.2,21.82,16.06,-5.76
2018-03-24,0.5,4.12,1.82,12.32,24.08,13.09,12.32,-0.77
2018-03-25,0.1,4.28,1.61,9.53,24.65,8.64,9.53,0.89
2018-03-26,0.1,4.0,1.51,7.36,23.0,7.44,7.36,-0.08
2018-03-27,2.8,3.73,1.52,6.75,22.18,7.19,6.75,-0.44
2018-03-28,16.3,4.08,1.88,8.72,21.53,9.36,8.72,-0.64
2018-03-29,0.62,3.91,2.9,17.34,21.73,13.91,17.34,3.43
2018-03-30,0.1,3.36,2.15,13.56,21.78,14.73,13.56,-1.17
2018-03-31,2.48,3.93,1.74,11.91,22.11,11.04,11.91,0.87
2018-04-01,9.82,3.98,1.58,10.2,22.73,9.41,10.2,0.79
2018-04-02,1.85,3.71,1.56,8.89,21.75,11.09,8.89,-2.2
2018-04-03,8.8,3.91,1.61,8.4,21.78,12.06,8.4,-3.66
2018-04-04,0.1,3.84,2.15,10.37,21.15,11.94,10.37,-1.57
2018-04-05,0.1,4.14,1.66,10.6,21.36,10.82,10.6,-0.22
2018-04-06,0.0,3.66,1.51,8.5,21.53,8.6,8.5,-0.1
2018-04-07,0.12,3.64,1.44,6.95,21.35,7.01,6.95,-0.06
2018-04-08,0.0,3.76,1.39,6.36,21.47,6.52,6.36,-0.16
2018-04-09,0.0,3.84,1.36,5.94,21.74,6.31,5.94,-0.37
2018-04-10,0.0,3.6,1.32,5.56,21.78,6.17,5.56,-0.61
2018-04-11,0.0,4.03,1.3,5.27,21.52,6.05,5.27,-0.78
2018-04-12,0.0,3.6,1.28,5.05,21.85,5.94,5.05,-0.89
2018-04-13,0.0,3.46,1.26,4.88,23.13,5.84,4.88,-0.96
2018-04-14,0.0,3.33,1.25,4.73,21.31,5.74,4.73,-1.01
2018-04-15,0.0,2.74,1.24,4.51,19.38,5.65,4.51,-1.14
2018-04-16,0.0,3.24,1.24,4.43,18.22,5.56,4.43,-1.13
2018-04-17,0.0,3.48,1.24,4.31,18.61,5.48,4.31,-1.17
2018-04-18,0.0,3.84,1.23,4.2,18.3,5.4,4.2,-1.2
2018-04-19,0.0,3.63,1.21,4.04,18.65,5.32,4.04,-1.28
2018-04-20,0.0,3.56,1.19,3.92,18.61,5.24,3.92,-1.32
2018-04-21,0.1,3.28,1.31,3.83,17.92,5.17,3.83,-1.34
2018-04-22,0.0,2.66,1.48,3.86,19.42,5.15,3.86,-1.29
2018-04-23,0.1,2.94,1.5,3.8,20.07,5.18,3.8,-1.38
2018-04-24,0.0,3.37,1.8,3.81,20.17,5.23,3.81,-1.42
2018-04-25,0.6,3.74,2.6,3.99,20.74,5.39,3.99,-1.4
2018-04-26,0.1,2.77,2.76,4.31,21.14,5.73,4.31,-1.42
2018-04-27,0.0,2.53,2.8,4.88,21.68,6.07,4.88,-1.19
2018-04-28,0.22,2.95,2.81,5.21,21.74,6.22,5.21,-1.01
2018-04-29,0.1,2.49,2.82,5.38,21.58,6.23,5.38,-0.85
2018-04-30,0.12,3.1,2.82,5.34,21.64,6.2,5.34,-0.86
2018-05-01,0.0,3.28,2.8,5.27,20.94,6.15,5.27,-0.88
2018-05-02,0.0,3.12,2.79,5.19,21.1,6.08,5.19,-0.89
2018-05-03,0.25,3.24,2.79,5.25,21.74,6.02,5.25,-0.77
2018-05-04,0.0,2.88,2.78,5.12,21.99,5.96,5.12,-0.84
2018-05-05,0.0,2.59,2.78,5.0,21.86,5.9,5.0,-0.9
2018-05-06,0.0,2.9,2.78,4.98,20.51,5.84,4.98,-0.86
2018-05-07,0.0,2.52,2.78,4.92,20.1,5.79,4.92,-0.87
2018-05-08,0.0,2.86,2.89,4.84,19.1,5.75,4.84,-0.91
2018-05-09,0.0,3.07,2.89,4.84,19.08,5.74,4.84,-0.9
2018-05-10,0.0,2.53,2.89,4.89,19.61,5.73,4.89,-0.84
2018-05-11,0.0,2.47,2.9,4.89,20.0,5.7,4.89,-0.81
2018-05-12,0.0,2.7,2.9,4.97,20.83,5.66,4.97,-0.69
2018-05-13,0.0,2.68,2.89,5.05,18.9,5.62,5.05,-0.57
2018-05-14,0.0,2.67,2.88,4.92,19.06,5.57,4.92,-0.65
2018-05-15,0.1,2.63,2.89,4.84,19.23,5.52,4.84,-0.68
2018-05-16,0.0,2.76,2.92,4.92,20.09,5.48,4.92,-0.56
2018-05-17,0.0,2.27,2.91,5.05,19.68,5.45,5.05,-0.4
2018-05-18,0.4,1.67,2.88,5.05,20.88,5.42,5.05,-0.37
2018-05-19,11.8,1.41,2.52,5.25,19.5,6.05,5.25,-0.8
2018-05-20,0.0,2.58,2.51,7.84,13.48,7.56,7.84,0.28
2018-05-21,0.22,2.1,2.06,7.04,13.03,7.7,7.04,-0.66
2018-05-22,0.1,2.78,1.9,5.48,14.81,6.1,5.48,-0.62
2018-05-23,0.1,2.16,1.86,4.79,15.0,4.87,4.79,-0.08
2018-05-24,0.0,2.38,1.82,4.5,16.19,4.5,4.5,0.0
2018-05-25,0.0,2.42,1.82,4.37,16.99,4.36,4.37,0.01
2018-05-26,0.0,2.42,1.82,4.24,17.48,4.29,4.24,-0.05
2018-05-27,0.1,2.35,1.81,4.18,17.41,4.24,4.18,-0.06
2018-05-28,0.22,1.99,1.79,4.12,16.63,4.2,4.12,-0.08
2018-05-29,0.0,2.48,1.77,3.97,16.73,4.15,3.97,-0.18
2018-05-30,0.0,2.33,1.76,3.91,16.85,4.09,3.91,-0.18
2018-05-31,0.0,2.37,1.76,3.84,17.21,4.04,3.84,-0.2
2018-06-01,0.0,1.81,1.75,3.78,19.3,3.99,3.78,-0.21
2018-06-02,0.0,2.07,1.74,3.68,19.28,3.95,3.68,-0.27
2018-06-03,0.0,2.04,1.75,3.68,17.06,3.91,3.68,-0.23
2018-06-04,0.25,2.21,1.75,3.7,14.87,3.88,3.7,-0.18
2018-06-05,0.2,1.74,1.72,3.69,15.92,3.84,3.69,-0.15
2018-06-06,0.0,1.7,1.68,3.69,17.66,3.8,3.69,-0.11
2018-06-07,18.0,2.01,2.09,4.22,18.01,4.88,4.22,-0.66
2018-06-08,0.72,2.79,2.45,6.34,16.72,7.52,6.34,-1.18
2018-06-09,0.12,2.35,1.97,7.32,16.01,8.18,7.32,-0.86
2018-06-10,0.2,2.36,1.85,6.26,18.76,6.23,6.26,0.03
2018-06-11,0.0,2.74,1.78,5.48,20.97,4.64,5.48,0.84
2018-06-12,0.0,2.37,1.75,5.06,22.21,4.2,5.06,0.86
2018-06-13,2.38,2.34,1.75,4.82,20.72,4.12,4.82,0.7
2018-06-14,0.0,2.38,1.76,4.69,16.23,4.18,4.69,0.51
2018-06-15,0.0,1.7,1.75,4.7,14.34,4.17,4.7,0.53
2018-06-16,0.0,2.12,1.75,4.52,14.21,4.01,4.52,0.51
2018-06-17,0.0,2.49,1.74,4.42,15.3,3.89,4.42,0.53
2018-06-18,0.0,2.48,1.73,4.34,16.53,3.83,4.34,0.51
2018-06-19,0.0,2.31,1.71,4.24,17.82,3.79,4.24,0.45
2018-06-20,0.1,2.05,1.7,4.11,18.56,3.75,4.11,0.36
2018-06-21,0.1,2.1,1.68,4.04,17.55,3.7,4.04,0.34
2018-06-22,0.0,2.42,1.74,3.94,18.71,3.66,3.94,0.28
2018-06-23,0.0,2.49,2.17,3.92,18.69,3.68,3.92,0.24
2018-06-24,0.0,2.42,2.2,3.9,21.49,3.81,3.9,0.09
2018-06-25,0.0,2.62,2.2,3.97,20.22,3.96,3.97,0.01
2018-06-26,0.0,2.73,2.19,4.15,19.99,4.01,4.15,0.14
2018-06-27,0.0,2.64,2.18,4.15,18.17,4.0,4.15,0.15
2018-06-28,0.45,2.64,2.17,4.26,19.0,3.97,4.26,0.29
2018-06-29,0.12,2.58,2.17,4.34,19.26,3.94,4.34,0.4
2018-06-30,0.0,2.57,2.17,4.27,18.78,3.91,4.27,0.36
2018-07-01,0.0,2.19,2.16,4.25,18.97,3.87,4.25,0.38
2018-07-02,0.0,2.28,2.16,4.22,19.24,3.84,4.22,0.38
2018-07-03,0.0,2.06,2.16,4.14,17.93,3.81,4.14,0.33
2018-07-04,0.1,2.29,2.16,4.22,18.15,3.78,4.22,0.44
2018-07-05,0.1,2.33,2.15,4.16,18.96,3.76,4.16,0.4
2018-07-06,0.0,2.85,2.16,4.11,19.28,3.73,4.11,0.38
2018-07-07,0.0,2.07,2.15,4.08,18.81,3.71,4.08,0.37
2018-07-08,0.0,1.94,2.14,4.12,19.05,3.68,4.12,0.44
2018-07-09,0.0,2.34,2.14,4.09,18.15,3.65,4.09,0.44
2018-07-10,0.0,1.99,2.14,4.03,12.48,3.62,4.03,0.41
2018-07-11,0.1,2.34,2.15,4.01,10.92,3.6,4.01,0.41
2018-07-12,0.0,2.91,2.14,3.99,12.22,3.58,3.99,0.41
2018-07-13,0.1,2.78,2.14,3.91,14.38,3.56,3.91,0.35
2018-07-14,0.0,3.09,2.13,3.9,17.69,3.53,3.9,0.37
2018-07-15,0.0,3.1,2.13,3.94,18.41,3.51,3.94,0.43
2018-07-16,0.0,2.7,2.12,3.86,19.22,3.48,3.86,0.38
2018-07-17,0.0,2.91,2.12,3.72,19.0,3.45,3.72,0.27
2018-07-18,0.0,2.34,2.11,3.8,19.08,3.43,3.8,0.37
2018-07-19,0.0,2.35,2.12,3.72,20.01,3.41,3.72,0.31
2018-07-20,0.0,2.83,2.12,3.7,20.34,3.39,3.7,0.31
2018-07-21,0.0,2.61,2.12,3.68,19.28,3.37,3.68,0.31
2018-07-22,0.0,2.44,2.12,3.64,17.23,3.35,3.64,0.29
2018-07-23,0.0,2.93,2.12,3.76,18.7,3.33,3.76,0.43
2018-07-24,0.0,2.7,2.12,3.72,16.38,3.31,3.72,0.41
2018-07-25,0.0,2.0,2.12,3.69,17.42,3.3,3.69,0.39
2018-07-26,0.0,2.65,2.13,3.66,18.38,3.28,3.66,0.38
2018-07-27,0.2,2.9,2.13,3.59,18.86,3.27,3.59,0.32
2018-07-28,0.0,3.01,2.13,3.59,19.75,3.26,3.59,0.33
2018-07-29,0.0,2.8,2.12,3.59,20.8,3.24,3.59,0.35
2018-07-30,1.6,2.92,2.12,3.6,19.13,3.23,3.6,0.37
2018-07-31,10.58,2.5,2.24,3.93,15.7,3.61,3.93,0.32
2018-08-01,9.65,2.56,1.85,5.6,12.98,4.9,5.6,0.7
2018-08-02,2.22,2.76,1.9,5.88,14.43,5.86,5.88,0.02
2018-08-03,21.58,2.46,1.95,6.54,15.11,6.44,6.54,0.1
2018-08-04,1.52,2.82,2.47,8.3,16.23,7.82,8.3,0.48
2018-08-05,0.32,2.63,2.12,9.38,16.32,7.77,9.38,1.61
2018-08-06,18.25,2.97,2.09,8.09,13.74,6.86,8.09,1.23
2018-08-07,0.0,3.13,2.56,10.62,14.34,7.85,10.62,2.77
2018-08-08,0.2,3.0,2.16,10.38,18.15,8.05,10.38,2.33
2018-08-09,6.7,3.06,2.0,8.31,19.29,6.49,8.31,1.82
2018-08-10,0.0,2.79,1.75,7.49,15.02,5.77,7.49,1.72
2018-08-11,0.1,3.42,1.63,6.48,14.62,5.46,6.48,1.02
2018-08-12,0.0,3.35,1.6,5.7,13.18,4.6,5.7,1.1
2018-08-13,0.0,3.14,1.56,5.21,14.32,4.0,5.21,1.21
2018-08-14,0.0,3.03,1.54,4.86,17.74,3.83,4.86,1.03
2018-08-15,0.1,2.63,1.51,4.56,15.1,3.74,4.56,0.82
2018-08-16,0.0,2.07,1.5,4.26,15.3,3.68,4.26,0.58
2018-08-17,0.0,2.6,1.94,4.07,15.32,3.67,4.07,0.4
2018-08-18,0.0,2.54,1.83,3.93,16.54,3.76,3.93,0.17
2018-08-19,0.1,3.11,1.74,3.92,18.31,3.84,3.92,0.08
2018-08-20,0.0,2.63,1.71,4.04,19.75,3.81,4.04,0.23
2018-08-21,0.0,2.7,1.69,3.93,19.1,3.72,3.93,0.21
2018-08-22,0.0,3.1,1.67,3.76,18.97,3.65,3.76,0.11
2018-08-23,0.0,3.75,1.66,3.55,21.06,3.59,3.55,-0.04
2018-08-24,0.3,3.48,1.65,3.47,21.9,3.55,3.47,-0.08
2018-08-25,8.78,3.01,1.77,3.73,19.06,3.89,3.73,-0.16
2018-08-26,0.12,3.02,1.77,4.28,13.47,4.82,4.28,-0.54
2018-08-27,0.0,3.02,1.73,4.43,13.32,5.05,4.43,-0.62
2018-08-28,0.2,3.81,1.71,4.04,17.48,4.3,4.04,-0.26
2018-08-29,0.1,3.69,1.69,3.84,18.79,3.73,3.84,0.11
2018-08-30,0.0,4.11,1.67,3.71,20.91,3.58,3.71,0.13
2018-08-31,0.0,3.37,1.65,3.55,21.93,3.52,3.55,0.03
2018-09-01,0.0,3.78,1.64,3.38,22.02,3.47,3.38,-0.09
2018-09-02,0.12,3.85,1.62,3.32,22.13,3.42,3.32,-0.1
2018-09-03,1.27,3.49,1.62,3.29,19.32,3.38,3.29,-0.09
2018-09-04,9.38,2.74,1.62,3.24,12.86,3.75,3.24,-0.51
2018-09-05,0.1,3.32,1.74,3.6,12.51,4.69,3.6,-1.09
2018-09-06,0.0,3.19,1.71,4.04,14.25,4.87,4.04,-0.83
2018-09-07,0.0,3.35,1.67,3.89,17.56,4.14,3.89,-0.25
2018-09-08,0.0,3.68,1.63,3.5,17.84,3.57,3.5,-0.07
2018-09-09,0.0,3.96,1.61,3.38,17.09,3.42,3.38,-0.04
2018-09-10,0.0,4.28,1.6,3.37,17.47,3.35,3.37,0.02
2018-09-11,0.0,3.98,1.58,3.16,17.44,3.3,3.16,-0.14
2018-09-12,0.0,4.02,1.57,3.03,17.62,3.25,3.03,-0.22
2018-09-13,0.0,4.3,1.56,2.9,18.95,3.21,2.9,-0.31
2018-09-14,11.6,4.41,1.58,3.12,16.93,3.64,3.12,-0.52
2018-09-15,6.6,4.72,1.7,3.76,18.2,5.01,3.76,-1.25
2018-09-16,0.0,4.28,2.05,5.28,17.09,5.85,5.28,-0.57
2018-09-17,5.38,4.51,1.66,7.09,15.86,5.39,7.09,1.7
2018-09-18,7.12,4.47,1.41,6.04,19.79,5.03,6.04,1.01
2018-09-19,0.1,4.02,1.34,6.44,22.49,5.16,6.44,1.28
2018-09-20,7.5,3.33,1.26,6.35,19.39,4.94,6.35,1.41
2018-09-21,0.65,3.99,1.26,5.53,20.35,4.76,5.53,0.77
2018-09-22,0.0,4.56,1.23,4.93,20.89,4.39,4.93,0.54
2018-09-23,0.0,5.12,1.18,4.37,22.22,3.66,4.37,0.71
2018-09-24,0.0,4.4,1.14,3.88,22.66,3.15,3.88,0.73
2018-09-25,0.2,3.03,1.11,3.53,20.95,3.0,3.53,0.53
2018-09-26,0.0,2.84,1.26,3.2,23.18,2.94,3.2,0.26
2018-09-27,0.12,3.89,1.3,3.06,22.02,2.94,3.06,0.12
2018-09-28,0.32,3.72,1.3,2.98,19.58,2.97,2.98,0.01
2018-09-29,0.0,3.73,1.3,2.93,21.58,2.98,2.93,-0.05
2018-09-30,30.25,3.36,1.99,3.02,21.38,4.75,3.02,-1.73
2018-10-01,1.88,3.7,3.38,4.41,20.67,8.76,4.41,-4.35
2018-10-02,1.23,3.68,2.14,12.2,22.55,10.05,12.2,2.15
2018-10-03,7.62,2.85,1.73,8.86,23.5,7.78,8.86,1.08
2018-10-04,0.1,3.27,1.51,6.98,20.6,6.21,6.98,0.77
2018-10-05,0.0,4.8,1.43,7.07,16.9,5.54,7.07,1.53
2018-10-06,2.22,4.96,1.38,5.35,15.6,4.57,5.35,0.78
2018-10-07,0.62,3.36,1.42,4.49,17.33,4.03,4.49,0.46
2018-10-08,8.55,5.03,1.44,4.42,19.12,4.3,4.42,0.12
2018-10-09,21.95,5.07,2.72,6.3,21.89,6.74,6.3,-0.44
2018-10-10,8.68,4.64,2.76,12.94,21.65,10.99,12.94,1.95
2018-10-11,0.12,4.64,2.45,12.67,19.31,12.41,12.67,0.26
2018-10-12,0.0,5.34,1.95,10.06,21.13,9.58,10.06,0.48
2018-10-13,3.48,4.83,1.77,7.96,23.85,6.51,7.96,1.45
2018-10-14,0.1,4.44,1.74,6.67,19.19,5.42,6.67,1.25
2018-10-15,8.82,4.81,1.73,6.86,19.0,5.58,6.86,1.28
2018-10-16,0.2,5.11,1.68,7.15,20.22,6.39,7.15,0.76
2018-10-17,2.8,5.28,1.6,6.42,22.8,6.42,6.42,0.0
2018-10-18,12.75,4.88,1.74,6.2,23.54,6.36,6.2,-0.16
2018-10-19,0.42,5.83,1.71,6.85,19.85,7.57,6.85,-0.72
2018-10-20,0.0,4.12,1.55,6.46,17.03,7.56,6.46,-1.1
2018-10-21,0.0,3.28,1.45,5.6,16.43,5.78,5.6,-0.18
2018-10-22,0.0,2.62,1.39,4.91,19.46,4.5,4.91,0.41
2018-10-23,0.0,3.76,1.35,4.3,21.27,4.15,4.3,0.15
2018-10-24,7.32,4.44,1.34,3.92,17.95,4.42,3.92,-0.5
2018-10-25,15.52,3.1,1.52,4.1,18.48,6.44,4.1,-2.34
2018-10-26,9.45,3.53,2.58,5.63,20.5,9.87,5.63,-4.24
2018-10-27,2.9,3.59,2.38,8.68,21.72,11.51,8.68,-2.83
2018-10-28,0.0,4.51,2.1,8.5,17.24,9.81,8.5,-1.31
2018-10-29,0.0,4.56,1.73,7.46,16.35,7.07,7.46,0.39
2018-10-30,0.0,4.75,1.54,6.32,19.8,5.4,6.32,0.92
2018-10-31,0.0,4.54,1.47,5.56,21.7,4.73,5.56,0.83
2018-11-01,0.0,4.11,1.41,4.91,21.78,4.45,4.91,0.46
2018-11-02,0.0,4.88,1.37,4.39,21.1,4.3,4.39,0.09
2018-11-03,11.42,3.42,1.35,4.1,23.69,4.94,4.1,-0.84
2018-11-04,0.22,2.96,1.62,5.52,18.91,6.62,5.52,-1.1
2018-11-05,0.0,2.3,1.48,7.0,17.51,6.99,7.0,0.01
2018-11-06,0.0,3.55,1.4,5.93,18.72,5.6,5.93,0.33
2018-11-07,0.55,3.82,1.37,5.15,19.48,4.51,5.15,0.64
2018-11-08,6.2,3.8,1.4,4.37,17.52,4.57,4.37,-0.2
2018-11-09,0.1,4.41,1.44,4.22,18.81,5.29,4.22,-1.07
2018-11-10,0.42,5.5,1.39,4.26,19.94,5.39,4.26,-1.13
2018-11-11,11.45,4.77,1.4,4.2,21.7,5.43,4.2,-1.23
